day,trend_following,cross_sectional_momentum,mean_reversion,volatility_breakout,defensive_cash
385,0.0001122620729090133,0.00010937925120437619,0.8517675344082583,0.14769513495920858,0.0003156893084197797
386,6.225577054306511e-05,7.542729915327243e-05,0.7317619474627998,0.26796588763176327,0.00013448183574064204
387,6.225577054306511e-05,7.542729915327243e-05,0.7317619474627998,0.26796588763176327,0.00013448183574064204
388,6.225577054306511e-05,7.542729915327243e-05,0.7317619474627998,0.26796588763176327,0.00013448183574064204
389,6.225577054306511e-05,7.542729915327243e-05,0.7317619474627998,0.26796588763176327,0.00013448183574064204
390,6.225577054306511e-05,7.542729915327243e-05,0.7317619474627998,0.26796588763176327,0.00013448183574064204
391,6.225577054306511e-05,7.542729915327243e-05,0.7317619474627998,0.26796588763176327,0.00013448183574064204
392,6.225577054306511e-05,7.542729915327243e-05,0.7317619474627998,0.26796588763176327,0.00013448183574064204
393,0.00011348252633559583,0.00026346180107435945,0.6443920476515302,0.35506080981215576,0.0001701982089040262
394,0.00011348252633559583,0.00026346180107435945,0.6443920476515302,0.35506080981215576,0.0001701982089040262
395,0.00011348252633559583,0.00026346180107435945,0.6443920476515302,0.35506080981215576,0.0001701982089040262
396,0.00011348252633559583,0.00026346180107435945,0.6443920476515302,0.35506080981215576,0.0001701982089040262
397,0.00011348252633559583,0.00026346180107435945,0.6443920476515302,0.35506080981215576,0.0001701982089040262
398,0.00011348252633559583,0.00026346180107435945,0.6443920476515302,0.35506080981215576,0.0001701982089040262
399,0.00011348252633559583,0.00026346180107435945,0.6443920476515302,0.35506080981215576,0.0001701982089040262
400,0.000335280383606227,0.0006434921769883936,0.28601195694463394,0.7124796100877245,0.0005296604070468764
401,0.000335280383606227,0.0006434921769883936,0.28601195694463394,0.7124796100877245,0.0005296604070468764
402,0.000335280383606227,0.0006434921769883936,0.28601195694463394,0.7124796100877245,0.0005296604070468764
403,0.000335280383606227,0.0006434921769883936,0.28601195694463394,0.7124796100877245,0.0005296604070468764
404,0.000335280383606227,0.0006434921769883936,0.28601195694463394,0.7124796100877245,0.0005296604070468764
405,0.000335280383606227,0.0006434921769883936,0.28601195694463394,0.7124796100877245,0.0005296604070468764
406,0.000335280383606227,0.0006434921769883936,0.28601195694463394,0.7124796100877245,0.0005296604070468764
407,0.00019268013404287693,0.00035805553183292804,0.1986101333094193,0.8003307581237429,0.0005083729009619992
408,0.00019268013404287693,0.00035805553183292804,0.1986101333094193,0.8003307581237429,0.0005083729009619992
409,0.00019268013404287693,0.00035805553183292804,0.1986101333094193,0.8003307581237429,0.0005083729009619992
410,0.00019268013404287693,0.00035805553183292804,0.1986101333094193,0.8003307581237429,0.0005083729009619992
411,0.00019268013404287693,0.00035805553183292804,0.1986101333094193,0.8003307581237429,0.0005083729009619992
412,0.00019268013404287693,0.00035805553183292804,0.1986101333094193,0.8003307581237429,0.0005083729009619992
413,0.00019268013404287693,0.00035805553183292804,0.1986101333094193,0.8003307581237429,0.0005083729009619992
414,0.0004784250281875272,0.0009108837518401836,0.053700522742983765,0.9434978348156342,0.0014123336613542994
415,0.0004784250281875272,0.0009108837518401836,0.053700522742983765,0.9434978348156342,0.0014123336613542994
416,0.0004784250281875272,0.0009108837518401836,0.053700522742983765,0.9434978348156342,0.0014123336613542994
417,0.0004784250281875272,0.0009108837518401836,0.053700522742983765,0.9434978348156342,0.0014123336613542994
418,0.0004784250281875272,0.0009108837518401836,0.053700522742983765,0.9434978348156342,0.0014123336613542994
419,0.0004784250281875272,0.0009108837518401836,0.053700522742983765,0.9434978348156342,0.0014123336613542994
420,0.0004784250281875272,0.0009108837518401836,0.053700522742983765,0.9434978348156342,0.0014123336613542994
421,0.0018390522635750453,0.002454211693955944,0.0204244864934423,0.969269934857668,0.0060123146913587736
422,0.0018390522635750453,0.002454211693955944,0.0204244864934423,0.969269934857668,0.0060123146913587736
423,0.0018390522635750453,0.002454211693955944,0.0204244864934423,0.969269934857668,0.0060123146913587736
424,0.0018390522635750453,0.002454211693955944,0.0204244864934423,0.969269934857668,0.0060123146913587736
425,0.0018390522635750453,0.002454211693955944,0.0204244864934423,0.969269934857668,0.0060123146913587736
426,0.0018390522635750453,0.002454211693955944,0.0204244864934423,0.969269934857668,0.0060123146913587736
427,0.0018390522635750453,0.002454211693955944,0.0204244864934423,0.969269934857668,0.0060123146913587736
428,0.004330028877158188,0.004901479281825195,0.004116731048856162,0.9807130305540732,0.005938730238087176
429,0.004330028877158188,0.004901479281825195,0.004116731048856162,0.9807130305540732,0.005938730238087176
430,0.004330028877158188,0.004901479281825195,0.004116731048856162,0.9807130305540732,0.005938730238087176
431,0.004330028877158188,0.004901479281825195,0.004116731048856162,0.9807130305540732,0.005938730238087176
432,0.004330028877158188,0.004901479281825195,0.004116731048856162,0.9807130305540732,0.005938730238087176
433,0.004330028877158188,0.004901479281825195,0.004116731048856162,0.9807130305540732,0.005938730238087176
434,0.004330028877158188,0.004901479281825195,0.004116731048856162,0.9807130305540732,0.005938730238087176
435,0.00944300595723628,0.007906284784586198,0.0011748018184896502,0.9672772874723709,0.014198619967316998
436,0.00944300595723628,0.007906284784586198,0.0011748018184896502,0.9672772874723709,0.014198619967316998
437,0.00944300595723628,0.007906284784586198,0.0011748018184896502,0.9672772874723709,0.014198619967316998
438,0.00944300595723628,0.007906284784586198,0.0011748018184896502,0.9672772874723709,0.014198619967316998
439,0.00944300595723628,0.007906284784586198,0.0011748018184896502,0.9672772874723709,0.014198619967316998
440,0.00944300595723628,0.007906284784586198,0.0011748018184896502,0.9672772874723709,0.014198619967316998
441,0.00944300595723628,0.007906284784586198,0.0011748018184896502,0.9672772874723709,0.014198619967316998
442,0.013104774030224241,0.009308077012395057,0.00198178321765545,0.9616480878427971,0.01395727789692808
443,0.013104774030224241,0.009308077012395057,0.00198178321765545,0.9616480878427971,0.01395727789692808
444,0.013104774030224241,0.009308077012395057,0.00198178321765545,0.9616480878427971,0.01395727789692808
445,0.013104774030224241,0.009308077012395057,0.00198178321765545,0.9616480878427971,0.01395727789692808
446,0.013104774030224241,0.009308077012395057,0.00198178321765545,0.9616480878427971,0.01395727789692808
447,0.013104774030224241,0.009308077012395057,0.00198178321765545,0.9616480878427971,0.01395727789692808
448,0.013104774030224241,0.009308077012395057,0.00198178321765545,0.9616480878427971,0.01395727789692808
449,0.028927660563086027,0.01965447097789263,0.0012320876272729293,0.9072408432926071,0.04294493753914129
450,0.028927660563086027,0.01965447097789263,0.0012320876272729293,0.9072408432926071,0.04294493753914129
451,0.028927660563086027,0.01965447097789263,0.0012320876272729293,0.9072408432926071,0.04294493753914129
452,0.028927660563086027,0.01965447097789263,0.0012320876272729293,0.9072408432926071,0.04294493753914129
453,0.028927660563086027,0.01965447097789263,0.0012320876272729293,0.9072408432926071,0.04294493753914129
454,0.028927660563086027,0.01965447097789263,0.0012320876272729293,0.9072408432926071,0.04294493753914129
455,0.028927660563086027,0.01965447097789263,0.0012320876272729293,0.9072408432926071,0.04294493753914129
456,0.11877169799147769,0.06079563996096853,0.0014644524333181615,0.6809613193732603,0.13800689024097537
457,0.11877169799147769,0.06079563996096853,0.0014644524333181615,0.6809613193732603,0.13800689024097537
458,0.11877169799147769,0.06079563996096853,0.0014644524333181615,0.6809613193732603,0.13800689024097537
459,0.11877169799147769,0.06079563996096853,0.0014644524333181615,0.6809613193732603,0.13800689024097537
460,0.11877169799147769,0.06079563996096853,0.0014644524333181615,0.6809613193732603,0.13800689024097537
461,0.11877169799147769,0.06079563996096853,0.0014644524333181615,0.6809613193732603,0.13800689024097537
462,0.11877169799147769,0.06079563996096853,0.0014644524333181615,0.6809613193732603,0.13800689024097537
463,0.0777609806027496,0.06327495822341764,0.0015509667519357328,0.7432568590055602,0.11415623541633693
464,0.0777609806027496,0.06327495822341764,0.0015509667519357328,0.7432568590055602,0.11415623541633693
465,0.0777609806027496,0.06327495822341764,0.0015509667519357328,0.7432568590055602,0.11415623541633693
466,0.0777609806027496,0.06327495822341764,0.0015509667519357328,0.7432568590055602,0.11415623541633693
467,0.0777609806027496,0.06327495822341764,0.0015509667519357328,0.7432568590055602,0.11415623541633693
468,0.0777609806027496,0.06327495822341764,0.0015509667519357328,0.7432568590055602,0.11415623541633693
469,0.0777609806027496,0.06327495822341764,0.0015509667519357328,0.7432568590055602,0.11415623541633693
470,0.08240463761326522,0.06423102860653411,0.002997560276226377,0.7972324600014761,0.05313431350249822
471,0.08240463761326522,0.06423102860653411,0.002997560276226377,0.7972324600014761,0.05313431350249822
472,0.08240463761326522,0.06423102860653411,0.002997560276226377,0.7972324600014761,0.05313431350249822
473,0.08240463761326522,0.06423102860653411,0.002997560276226377,0.7972324600014761,0.05313431350249822
474,0.08240463761326522,0.06423102860653411,0.002997560276226377,0.7972324600014761,0.05313431350249822
475,0.08240463761326522,0.06423102860653411,0.002997560276226377,0.7972324600014761,0.05313431350249822
476,0.08240463761326522,0.06423102860653411,0.002997560276226377,0.7972324600014761,0.05313431350249822
477,0.03508265074647561,0.027862527650157325,0.0055663252980697586,0.9046622765083757,0.026826219796921527
478,0.03508265074647561,0.027862527650157325,0.0055663252980697586,0.9046622765083757,0.026826219796921527
479,0.03508265074647561,0.027862527650157325,0.0055663252980697586,0.9046622765083757,0.026826219796921527
480,0.03508265074647561,0.027862527650157325,0.0055663252980697586,0.9046622765083757,0.026826219796921527
481,0.03508265074647561,0.027862527650157325,0.0055663252980697586,0.9046622765083757,0.026826219796921527
482,0.03508265074647561,0.027862527650157325,0.0055663252980697586,0.9046622765083757,0.026826219796921527
483,0.03508265074647561,0.027862527650157325,0.0055663252980697586,0.9046622765083757,0.026826219796921527
484,0.02363624385113776,0.01958728588531114,0.019501776267007016,0.911869469612528,0.02540522438401601
485,0.02363624385113776,0.01958728588531114,0.019501776267007016,0.911869469612528,0.02540522438401601
486,0.02363624385113776,0.01958728588531114,0.019501776267007016,0.911869469612528,0.02540522438401601
487,0.02363624385113776,0.01958728588531114,0.019501776267007016,0.911869469612528,0.02540522438401601
488,0.02363624385113776,0.01958728588531114,0.019501776267007016,0.911869469612528,0.02540522438401601
489,0.02363624385113776,0.01958728588531114,0.019501776267007016,0.911869469612528,0.02540522438401601
490,0.02363624385113776,0.01958728588531114,0.019501776267007016,0.911869469612528,0.02540522438401601
491,0.024125799318330362,0.018438206454002213,0.013514077190499591,0.9196781158130461,0.0242438012241216
492,0.024125799318330362,0.018438206454002213,0.013514077190499591,0.9196781158130461,0.0242438012241216
493,0.024125799318330362,0.018438206454002213,0.013514077190499591,0.9196781158130461,0.0242438012241216
494,0.024125799318330362,0.018438206454002213,0.013514077190499591,0.9196781158130461,0.0242438012241216
495,0.024125799318330362,0.018438206454002213,0.013514077190499591,0.9196781158130461,0.0242438012241216
496,0.024125799318330362,0.018438206454002213,0.013514077190499591,0.9196781158130461,0.0242438012241216
497,0.024125799318330362,0.018438206454002213,0.013514077190499591,0.9196781158130461,0.0242438012241216
498,0.041176434382919604,0.0573158086864601,0.0043185385064573225,0.8369777817273543,0.06021143669680869
499,0.041176434382919604,0.0573158086864601,0.0043185385064573225,0.8369777817273543,0.06021143669680869
500,0.041176434382919604,0.0573158086864601,0.0043185385064573225,0.8369777817273543,0.06021143669680869
501,0.041176434382919604,0.0573158086864601,0.0043185385064573225,0.8369777817273543,0.06021143669680869
502,0.041176434382919604,0.0573158086864601,0.0043185385064573225,0.8369777817273543,0.06021143669680869
503,0.041176434382919604,0.0573158086864601,0.0043185385064573225,0.8369777817273543,0.06021143669680869
504,0.041176434382919604,0.0573158086864601,0.0043185385064573225,0.8369777817273543,0.06021143669680869
505,0.01959372038021147,0.033498745160728205,0.002938183481125847,0.9170575564327729,0.026911794545161637
506,0.01959372038021147,0.033498745160728205,0.002938183481125847,0.9170575564327729,0.026911794545161637
507,0.01959372038021147,0.033498745160728205,0.002938183481125847,0.9170575564327729,0.026911794545161637
508,0.01959372038021147,0.033498745160728205,0.002938183481125847,0.9170575564327729,0.026911794545161637
509,0.01959372038021147,0.033498745160728205,0.002938183481125847,0.9170575564327729,0.026911794545161637
510,0.01959372038021147,0.033498745160728205,0.002938183481125847,0.9170575564327729,0.026911794545161637
511,0.01959372038021147,0.033498745160728205,0.002938183481125847,0.9170575564327729,0.026911794545161637
512,0.008174099229063399,0.015008347635499545,0.0029214301388748643,0.9616194444332679,0.012276678563294367
513,0.008174099229063399,0.015008347635499545,0.0029214301388748643,0.9616194444332679,0.012276678563294367
514,0.008174099229063399,0.015008347635499545,0.0029214301388748643,0.9616194444332679,0.012276678563294367
515,0.008174099229063399,0.015008347635499545,0.0029214301388748643,0.9616194444332679,0.012276678563294367
516,0.008174099229063399,0.015008347635499545,0.0029214301388748643,0.9616194444332679,0.012276678563294367
517,0.008174099229063399,0.015008347635499545,0.0029214301388748643,0.9616194444332679,0.012276678563294367
518,0.008174099229063399,0.015008347635499545,0.0029214301388748643,0.9616194444332679,0.012276678563294367
519,0.012181343204172041,0.018472048162711606,0.004179664732533741,0.9488384235314715,0.016328520369111137
520,0.012181343204172041,0.018472048162711606,0.004179664732533741,0.9488384235314715,0.016328520369111137
521,0.012181343204172041,0.018472048162711606,0.004179664732533741,0.9488384235314715,0.016328520369111137
522,0.012181343204172041,0.018472048162711606,0.004179664732533741,0.9488384235314715,0.016328520369111137
523,0.012181343204172041,0.018472048162711606,0.004179664732533741,0.9488384235314715,0.016328520369111137
524,0.012181343204172041,0.018472048162711606,0.004179664732533741,0.9488384235314715,0.016328520369111137
525,0.012181343204172041,0.018472048162711606,0.004179664732533741,0.9488384235314715,0.016328520369111137
526,0.00410988535373376,0.009378385911553261,0.0026017115467090153,0.9761199567891425,0.007790060398861447
527,0.00410988535373376,0.009378385911553261,0.0026017115467090153,0.9761199567891425,0.007790060398861447
528,0.00410988535373376,0.009378385911553261,0.0026017115467090153,0.9761199567891425,0.007790060398861447
529,0.00410988535373376,0.009378385911553261,0.0026017115467090153,0.9761199567891425,0.007790060398861447
530,0.00410988535373376,0.009378385911553261,0.0026017115467090153,0.9761199567891425,0.007790060398861447
531,0.00410988535373376,0.009378385911553261,0.0026017115467090153,0.9761199567891425,0.007790060398861447
532,0.00410988535373376,0.009378385911553261,0.0026017115467090153,0.9761199567891425,0.007790060398861447
533,0.009889105193615544,0.03681928037738395,0.0031342383810748823,0.9386381815982155,0.011519194449710056
534,0.009889105193615544,0.03681928037738395,0.0031342383810748823,0.9386381815982155,0.011519194449710056
535,0.009889105193615544,0.03681928037738395,0.0031342383810748823,0.9386381815982155,0.011519194449710056
536,0.009889105193615544,0.03681928037738395,0.0031342383810748823,0.9386381815982155,0.011519194449710056
537,0.009889105193615544,0.03681928037738395,0.0031342383810748823,0.9386381815982155,0.011519194449710056
538,0.009889105193615544,0.03681928037738395,0.0031342383810748823,0.9386381815982155,0.011519194449710056
539,0.009889105193615544,0.03681928037738395,0.0031342383810748823,0.9386381815982155,0.011519194449710056
540,0.004005881745706406,0.019015425249166912,0.003587726882108564,0.9689692601768113,0.004421705946206801
541,0.004005881745706406,0.019015425249166912,0.003587726882108564,0.9689692601768113,0.004421705946206801
542,0.004005881745706406,0.019015425249166912,0.003587726882108564,0.9689692601768113,0.004421705946206801
543,0.004005881745706406,0.019015425249166912,0.003587726882108564,0.9689692601768113,0.004421705946206801
544,0.004005881745706406,0.019015425249166912,0.003587726882108564,0.9689692601768113,0.004421705946206801
545,0.004005881745706406,0.019015425249166912,0.003587726882108564,0.9689692601768113,0.004421705946206801
546,0.004005881745706406,0.019015425249166912,0.003587726882108564,0.9689692601768113,0.004421705946206801
547,0.0022744178506016103,0.011365559147674932,0.001968971124284631,0.9817670662273108,0.002623985650127931
548,0.0022744178506016103,0.011365559147674932,0.001968971124284631,0.9817670662273108,0.002623985650127931
549,0.0022744178506016103,0.011365559147674932,0.001968971124284631,0.9817670662273108,0.002623985650127931
550,0.0022744178506016103,0.011365559147674932,0.001968971124284631,0.9817670662273108,0.002623985650127931
551,0.0022744178506016103,0.011365559147674932,0.001968971124284631,0.9817670662273108,0.002623985650127931
552,0.0022744178506016103,0.011365559147674932,0.001968971124284631,0.9817670662273108,0.002623985650127931
553,0.0022744178506016103,0.011365559147674932,0.001968971124284631,0.9817670662273108,0.002623985650127931
554,0.0020344837243099745,0.004229749894014175,0.0027452903088924048,0.9892935468213376,0.0016969292514457624
555,0.0020344837243099745,0.004229749894014175,0.0027452903088924048,0.9892935468213376,0.0016969292514457624
556,0.0020344837243099745,0.004229749894014175,0.0027452903088924048,0.9892935468213376,0.0016969292514457624
557,0.0020344837243099745,0.004229749894014175,0.0027452903088924048,0.9892935468213376,0.0016969292514457624
558,0.0020344837243099745,0.004229749894014175,0.0027452903088924048,0.9892935468213376,0.0016969292514457624
559,0.0020344837243099745,0.004229749894014175,0.0027452903088924048,0.9892935468213376,0.0016969292514457624
560,0.0020344837243099745,0.004229749894014175,0.0027452903088924048,0.9892935468213376,0.0016969292514457624
561,0.0011182667123974786,0.0018193287757298793,0.003486158998520211,0.9929617014150245,0.0006145440983279686
562,0.0011182667123974786,0.0018193287757298793,0.003486158998520211,0.9929617014150245,0.0006145440983279686
563,0.0011182667123974786,0.0018193287757298793,0.003486158998520211,0.9929617014150245,0.0006145440983279686
564,0.0011182667123974786,0.0018193287757298793,0.003486158998520211,0.9929617014150245,0.0006145440983279686
565,0.0011182667123974786,0.0018193287757298793,0.003486158998520211,0.9929617014150245,0.0006145440983279686
566,0.0011182667123974786,0.0018193287757298793,0.003486158998520211,0.9929617014150245,0.0006145440983279686
567,0.0011182667123974786,0.0018193287757298793,0.003486158998520211,0.9929617014150245,0.0006145440983279686
568,0.005038172791097249,0.007315439755977702,0.006465592350421268,0.9782036777217467,0.0029771173807570674
569,0.005038172791097249,0.007315439755977702,0.006465592350421268,0.9782036777217467,0.0029771173807570674
570,0.005038172791097249,0.007315439755977702,0.006465592350421268,0.9782036777217467,0.0029771173807570674
571,0.005038172791097249,0.007315439755977702,0.006465592350421268,0.9782036777217467,0.0029771173807570674
572,0.005038172791097249,0.007315439755977702,0.006465592350421268,0.9782036777217467,0.0029771173807570674
573,0.005038172791097249,0.007315439755977702,0.006465592350421268,0.9782036777217467,0.0029771173807570674
574,0.005038172791097249,0.007315439755977702,0.006465592350421268,0.9782036777217467,0.0029771173807570674
575,0.014043716284814888,0.012560899473900999,0.012823639359055897,0.9527269232832514,0.007844821598976943
576,0.014043716284814888,0.012560899473900999,0.012823639359055897,0.9527269232832514,0.007844821598976943
577,0.014043716284814888,0.012560899473900999,0.012823639359055897,0.9527269232832514,0.007844821598976943
578,0.014043716284814888,0.012560899473900999,0.012823639359055897,0.9527269232832514,0.007844821598976943
579,0.014043716284814888,0.012560899473900999,0.012823639359055897,0.9527269232832514,0.007844821598976943
580,0.014043716284814888,0.012560899473900999,0.012823639359055897,0.9527269232832514,0.007844821598976943
581,0.014043716284814888,0.012560899473900999,0.012823639359055897,0.9527269232832514,0.007844821598976943
582,0.03151784379230716,0.012395422128248184,0.009958112331451564,0.9330866258632128,0.013041995884780354
583,0.03151784379230716,0.012395422128248184,0.009958112331451564,0.9330866258632128,0.013041995884780354
584,0.03151784379230716,0.012395422128248184,0.009958112331451564,0.9330866258632128,0.013041995884780354
585,0.03151784379230716,0.012395422128248184,0.009958112331451564,0.9330866258632128,0.013041995884780354
586,0.03151784379230716,0.012395422128248184,0.009958112331451564,0.9330866258632128,0.013041995884780354
587,0.03151784379230716,0.012395422128248184,0.009958112331451564,0.9330866258632128,0.013041995884780354
588,0.03151784379230716,0.012395422128248184,0.009958112331451564,0.9330866258632128,0.013041995884780354
589,0.02383737580507943,0.00845339177754211,0.007625327694749782,0.9436871608787815,0.016396743843847213
590,0.02383737580507943,0.00845339177754211,0.007625327694749782,0.9436871608787815,0.016396743843847213
591,0.02383737580507943,0.00845339177754211,0.007625327694749782,0.9436871608787815,0.016396743843847213
592,0.02383737580507943,0.00845339177754211,0.007625327694749782,0.9436871608787815,0.016396743843847213
593,0.02383737580507943,0.00845339177754211,0.007625327694749782,0.9436871608787815,0.016396743843847213
594,0.02383737580507943,0.00845339177754211,0.007625327694749782,0.9436871608787815,0.016396743843847213
595,0.02383737580507943,0.00845339177754211,0.007625327694749782,0.9436871608787815,0.016396743843847213
596,0.030597193630983423,0.010007818786727065,0.019015579709501084,0.9110471219880913,0.029332285884697096
597,0.030597193630983423,0.010007818786727065,0.019015579709501084,0.9110471219880913,0.029332285884697096
598,0.030597193630983423,0.010007818786727065,0.019015579709501084,0.9110471219880913,0.029332285884697096
599,0.030597193630983423,0.010007818786727065,0.019015579709501084,0.9110471219880913,0.029332285884697096
600,0.030597193630983423,0.010007818786727065,0.019015579709501084,0.9110471219880913,0.029332285884697096
601,0.030597193630983423,0.010007818786727065,0.019015579709501084,0.9110471219880913,0.029332285884697096
602,0.030597193630983423,0.010007818786727065,0.019015579709501084,0.9110471219880913,0.029332285884697096
603,0.07413483183674571,0.023557161351455205,0.0730161729594557,0.7684778561531523,0.060813977699191044
604,0.07413483183674571,0.023557161351455205,0.0730161729594557,0.7684778561531523,0.060813977699191044
605,0.07413483183674571,0.023557161351455205,0.0730161729594557,0.7684778561531523,0.060813977699191044
606,0.07413483183674571,0.023557161351455205,0.0730161729594557,0.7684778561531523,0.060813977699191044
607,0.07413483183674571,0.023557161351455205,0.0730161729594557,0.7684778561531523,0.060813977699191044
608,0.07413483183674571,0.023557161351455205,0.0730161729594557,0.7684778561531523,0.060813977699191044
609,0.07413483183674571,0.023557161351455205,0.0730161729594557,0.7684778561531523,0.060813977699191044
610,0.0533961398138354,0.027536192450719966,0.05043394904348832,0.8230400888819498,0.04559362981000657
611,0.0533961398138354,0.027536192450719966,0.05043394904348832,0.8230400888819498,0.04559362981000657
612,0.0533961398138354,0.027536192450719966,0.05043394904348832,0.8230400888819498,0.04559362981000657
613,0.0533961398138354,0.027536192450719966,0.05043394904348832,0.8230400888819498,0.04559362981000657
614,0.0533961398138354,0.027536192450719966,0.05043394904348832,0.8230400888819498,0.04559362981000657
615,0.0533961398138354,0.027536192450719966,0.05043394904348832,0.8230400888819498,0.04559362981000657
616,0.0533961398138354,0.027536192450719966,0.05043394904348832,0.8230400888819498,0.04559362981000657
617,0.08947267112789548,0.04623393781551173,0.06985694752486023,0.6969932911304516,0.09744315240128089
618,0.08947267112789548,0.04623393781551173,0.06985694752486023,0.6969932911304516,0.09744315240128089
619,0.08947267112789548,0.04623393781551173,0.06985694752486023,0.6969932911304516,0.09744315240128089
620,0.08947267112789548,0.04623393781551173,0.06985694752486023,0.6969932911304516,0.09744315240128089
621,0.08947267112789548,0.04623393781551173,0.06985694752486023,0.6969932911304516,0.09744315240128089
622,0.08947267112789548,0.04623393781551173,0.06985694752486023,0.6969932911304516,0.09744315240128089
623,0.08947267112789548,0.04623393781551173,0.06985694752486023,0.6969932911304516,0.09744315240128089
624,0.04880034322120138,0.023257578094339315,0.10779136080880355,0.766431781742477,0.053718936133178845
625,0.04880034322120138,0.023257578094339315,0.10779136080880355,0.766431781742477,0.053718936133178845
626,0.04880034322120138,0.023257578094339315,0.10779136080880355,0.766431781742477,0.053718936133178845
627,0.04880034322120138,0.023257578094339315,0.10779136080880355,0.766431781742477,0.053718936133178845
628,0.04880034322120138,0.023257578094339315,0.10779136080880355,0.766431781742477,0.053718936133178845
629,0.04880034322120138,0.023257578094339315,0.10779136080880355,0.766431781742477,0.053718936133178845
630,0.04880034322120138,0.023257578094339315,0.10779136080880355,0.766431781742477,0.053718936133178845
631,0.024518095458315067,0.0198931026243766,0.09647255187116645,0.8374154286114505,0.021700821434691438
632,0.024518095458315067,0.0198931026243766,0.09647255187116645,0.8374154286114505,0.021700821434691438
633,0.024518095458315067,0.0198931026243766,0.09647255187116645,0.8374154286114505,0.021700821434691438
634,0.024518095458315067,0.0198931026243766,0.09647255187116645,0.8374154286114505,0.021700821434691438
635,0.024518095458315067,0.0198931026243766,0.09647255187116645,0.8374154286114505,0.021700821434691438
636,0.024518095458315067,0.0198931026243766,0.09647255187116645,0.8374154286114505,0.021700821434691438
637,0.024518095458315067,0.0198931026243766,0.09647255187116645,0.8374154286114505,0.021700821434691438
638,0.014000412343883351,0.018884537770020124,0.13499044997529908,0.8177197572907191,0.014404842620078295
639,0.014000412343883351,0.018884537770020124,0.13499044997529908,0.8177197572907191,0.014404842620078295
640,0.014000412343883351,0.018884537770020124,0.13499044997529908,0.8177197572907191,0.014404842620078295
641,0.014000412343883351,0.018884537770020124,0.13499044997529908,0.8177197572907191,0.014404842620078295
642,0.014000412343883351,0.018884537770020124,0.13499044997529908,0.8177197572907191,0.014404842620078295
643,0.014000412343883351,0.018884537770020124,0.13499044997529908,0.8177197572907191,0.014404842620078295
644,0.014000412343883351,0.018884537770020124,0.13499044997529908,0.8177197572907191,0.014404842620078295
645,0.00364567446124344,0.0058671123061517635,0.15624023601233888,0.8306150655768023,0.0036319116434635652
646,0.00364567446124344,0.0058671123061517635,0.15624023601233888,0.8306150655768023,0.0036319116434635652
647,0.00364567446124344,0.0058671123061517635,0.15624023601233888,0.8306150655768023,0.0036319116434635652
648,0.00364567446124344,0.0058671123061517635,0.15624023601233888,0.8306150655768023,0.0036319116434635652
649,0.00364567446124344,0.0058671123061517635,0.15624023601233888,0.8306150655768023,0.0036319116434635652
650,0.00364567446124344,0.0058671123061517635,0.15624023601233888,0.8306150655768023,0.0036319116434635652
651,0.00364567446124344,0.0058671123061517635,0.15624023601233888,0.8306150655768023,0.0036319116434635652
652,0.00595634948678709,0.009375266750487853,0.0295317736487343,0.951980232015997,0.0031563780979937113
653,0.00595634948678709,0.009375266750487853,0.0295317736487343,0.951980232015997,0.0031563780979937113
654,0.00595634948678709,0.009375266750487853,0.0295317736487343,0.951980232015997,0.0031563780979937113
