timestamp,A12_z2.0,A12_z3.0
2024-06-18 12:00:00+00:00,0.0010455819298901918,0.003660479631408919
2024-06-18 13:00:00+00:00,-0.002041774765134008,0.0037491518161200475
2024-06-18 14:00:00+00:00,0.0005309759027129709,-0.006388434280388895
2024-06-18 15:00:00+00:00,0.0007017915505918131,-0.002464346399107535
2024-06-18 16:00:00+00:00,0.00011478964598946972,0.00024459576997234
2024-06-18 17:00:00+00:00,-0.0016999683098390455,-0.0020781379883624274
2024-06-18 18:00:00+00:00,-0.00018288780124872976,-0.001249479383590102
2024-06-18 19:00:00+00:00,0.0022700618439967673,0.00500417014178467
2024-06-18 20:00:00+00:00,-0.002826948552132601,0.010165975103734404
2024-06-18 21:00:00+00:00,0.00020116901734791397,0.004723762579585289
2024-06-18 22:00:00+00:00,-0.0008157358379861732,0.003270645952575535
2024-06-18 23:00:00+00:00,0.0006182997537737406,-0.00020374898125508079
2024-06-19 00:00:00+00:00,-0.00022693424923908752,0.005909924597513605
2024-06-19 01:00:00+00:00,0.005141017645009951,-0.000607779578606138
2024-06-19 02:00:00+00:00,0.002503527293750424,0.0028380295965941826
2024-06-19 03:00:00+00:00,0.0016692024171449328,0.0014149989892864312
2024-06-19 04:00:00+00:00,0.002931325470817559,-0.0028259991925716488
2024-06-19 05:00:00+00:00,-0.001376527908745817,-0.002834008097166052
2024-06-19 06:00:00+00:00,0.0033923175091913563,-0.0026390580592772217
2024-06-19 07:00:00+00:00,-0.0031169182142370454,0.00020354162426206024
2024-06-19 08:00:00+00:00,-0.0071540444198234,-0.0030525030525030417
2024-06-19 09:00:00+00:00,-0.0008276728300412462,0.004386328842620955
2024-06-19 10:00:00+00:00,0.006975278299708686,0.0
2024-06-19 11:00:00+00:00,-0.007377743519419989,0.0
2024-06-19 12:00:00+00:00,0.005647005879152588,0.0
2024-06-19 13:00:00+00:00,-0.0005812843077679071,0.0
2024-06-19 14:00:00+00:00,-0.009905396000265784,0.0
2024-06-19 15:00:00+00:00,0.0029057399296162,0.0
2024-06-19 16:00:00+00:00,0.0031363250373132655,0.0
2024-06-19 17:00:00+00:00,0.005077501465355284,0.0
2024-06-19 18:00:00+00:00,-0.0010029539869201856,0.0
2024-06-19 19:00:00+00:00,-0.0026300194571275354,0.0
2024-06-19 20:00:00+00:00,0.0010653247444887886,0.0
2024-06-19 21:00:00+00:00,0.0027695359299463674,0.0
2024-06-19 22:00:00+00:00,-0.007518391890195847,0.0
2024-06-19 23:00:00+00:00,0.0011936906227695832,0.0
2024-06-20 00:00:00+00:00,0.001762312187071527,0.0
2024-06-20 01:00:00+00:00,0.004540752282772452,0.0
2024-06-20 02:00:00+00:00,-0.0004487036813721262,0.0
2024-06-20 03:00:00+00:00,0.00021319883655072463,0.0
2024-06-20 04:00:00+00:00,0.008782025382438588,0.0
2024-06-20 05:00:00+00:00,0.00888716762475308,0.0
2024-06-20 06:00:00+00:00,-0.001624180987648345,0.0
2024-06-20 07:00:00+00:00,0.016760034551142278,0.0
2024-06-20 08:00:00+00:00,-0.0010173060279140677,0.0
2024-06-20 09:00:00+00:00,-0.0020600351365194195,0.0
2024-06-20 10:00:00+00:00,0.006507239408981081,0.0
2024-06-20 11:00:00+00:00,-0.0014746257029289956,0.0
2024-06-20 12:00:00+00:00,-0.008537214295778084,0.0
2024-06-20 13:00:00+00:00,-0.01597639187960692,0.0
2024-06-20 14:00:00+00:00,-0.0017701016470605124,0.0
2024-06-20 15:00:00+00:00,-0.006457988261451289,0.0
2024-06-20 16:00:00+00:00,0.0024543108236058475,0.0
2024-06-20 17:00:00+00:00,0.00744159714755924,0.0
2024-06-20 18:00:00+00:00,0.0028379395231683847,0.0
2024-06-20 19:00:00+00:00,0.00016646536040000804,0.0
2024-06-20 20:00:00+00:00,-0.0027205647898094687,0.0
2024-06-20 21:00:00+00:00,-0.0060650745873273276,0.0
2024-06-20 22:00:00+00:00,-0.0009626719006152937,0.0
2024-06-20 23:00:00+00:00,-0.0017727725218015058,0.0
2024-06-21 00:00:00+00:00,-0.00920827335420682,0.0
2024-06-21 01:00:00+00:00,0.015134301914075474,0.0
2024-06-21 02:00:00+00:00,-0.006475090724773214,0.0
2024-06-21 03:00:00+00:00,0.0006417269817790857,0.0
2024-06-21 04:00:00+00:00,0.004399001651955725,0.0
2024-06-21 05:00:00+00:00,-0.0023884690148461007,0.0
2024-06-21 06:00:00+00:00,-0.001136838964939324,0.0
2024-06-21 07:00:00+00:00,-0.009458744453888307,0.0
2024-06-21 08:00:00+00:00,-0.01002985471354739,0.0
2024-06-21 09:00:00+00:00,0.018743246640060683,0.0
2024-06-21 10:00:00+00:00,-0.0008754748445789938,0.0
2024-06-21 11:00:00+00:00,0.005137274764595496,0.0
2024-06-21 12:00:00+00:00,-0.00851816235116286,0.0
2024-06-21 13:00:00+00:00,-0.0039008006841012135,0.0
2024-06-21 14:00:00+00:00,0.0049543021532222585,0.0
2024-06-21 15:00:00+00:00,-2.7940691678796222e-05,0.0
2024-06-21 16:00:00+00:00,-0.00015544606178499178,0.0
2024-06-21 17:00:00+00:00,-0.0034504138078255363,0.0
2024-06-21 18:00:00+00:00,0.002954229097872441,0.0
2024-06-21 19:00:00+00:00,-0.002059926833820902,0.0
2024-06-21 20:00:00+00:00,-0.001532576361814919,0.0
2024-06-21 21:00:00+00:00,0.0009983404732354817,0.0
2024-06-21 22:00:00+00:00,-0.0033389962860060907,0.0
2024-06-21 23:00:00+00:00,0.0014809044032439986,0.0
2024-06-22 00:00:00+00:00,-0.005140576146312225,0.0
2024-06-22 01:00:00+00:00,0.0011287760980800865,0.0
2024-06-22 02:00:00+00:00,0.0005333022489719673,0.0
2024-06-22 03:00:00+00:00,0.0019573482882772495,0.0
2024-06-22 04:00:00+00:00,-0.0009009664874524371,0.0
2024-06-22 05:00:00+00:00,-0.0008259556186298589,0.0
2024-06-22 06:00:00+00:00,0.0005863237020252045,0.0
2024-06-22 07:00:00+00:00,-0.004779287864908894,0.0
2024-06-22 08:00:00+00:00,-0.0004037171191997868,0.0
2024-06-22 09:00:00+00:00,-0.0001382206020608956,0.0
2024-06-22 10:00:00+00:00,0.0007585223265059726,0.0
2024-06-22 11:00:00+00:00,0.00010688329134709781,0.0
2024-06-22 12:00:00+00:00,6.381218441283326e-05,0.0
2024-06-22 13:00:00+00:00,-0.0015317479992031555,0.0
2024-06-22 14:00:00+00:00,-0.002111684618103108,0.0
2024-06-22 15:00:00+00:00,0.001221480973971308,0.0
2024-06-22 16:00:00+00:00,-0.002182450712309037,0.0
2024-06-22 17:00:00+00:00,0.0006810551674136245,0.0
2024-06-22 18:00:00+00:00,-0.0019509894529102867,0.0
2024-06-22 19:00:00+00:00,-0.0008549525007634127,0.0
2024-06-22 20:00:00+00:00,-0.0011889878225702366,0.0
2024-06-22 21:00:00+00:00,0.001474117990608037,0.0
2024-06-22 22:00:00+00:00,-0.0008547816561247645,0.0
2024-06-22 23:00:00+00:00,-0.002511418810496574,0.0
2024-06-23 00:00:00+00:00,0.0032664787495524385,0.0
2024-06-23 01:00:00+00:00,0.0015217379206106478,0.0
2024-06-23 02:00:00+00:00,0.0008958160252804381,0.0
2024-06-23 03:00:00+00:00,0.002402951704577827,0.0
2024-06-23 04:00:00+00:00,-0.0025871733591974846,0.0
2024-06-23 05:00:00+00:00,-0.004015672941506916,0.0
2024-06-23 06:00:00+00:00,0.001701252235879839,0.0
2024-06-23 07:00:00+00:00,0.004669426569520555,0.0
2024-06-23 08:00:00+00:00,0.004511136077458714,0.0
2024-06-23 09:00:00+00:00,0.005236165311051754,0.0
2024-06-23 10:00:00+00:00,-0.009977641698300128,0.0
2024-06-23 11:00:00+00:00,0.00022843071116346314,0.0
2024-06-23 12:00:00+00:00,-0.0024428844566734553,0.0
2024-06-23 13:00:00+00:00,-0.0029773847988953106,0.0
2024-06-23 14:00:00+00:00,-0.007443208274381762,0.0
2024-06-23 15:00:00+00:00,-0.010003582389864872,0.0
2024-06-23 16:00:00+00:00,-0.012779459732065585,0.0
2024-06-23 17:00:00+00:00,0.0063257223295865765,0.0
2024-06-23 18:00:00+00:00,0.001241074826307642,0.0
2024-06-23 19:00:00+00:00,-0.0021073894916310274,0.0
2024-06-23 20:00:00+00:00,-0.004718446933993592,0.0
2024-06-23 21:00:00+00:00,0.0023332308183418027,0.0
2024-06-23 22:00:00+00:00,-0.005460345068165451,0.0
2024-06-23 23:00:00+00:00,-0.0021125176542707846,0.0
2024-06-24 00:00:00+00:00,0.0037632878880056175,0.0
2024-06-24 01:00:00+00:00,0.0008170455295932581,0.0
2024-06-24 02:00:00+00:00,-0.002975098279511434,0.0
2024-06-24 03:00:00+00:00,0.00031670087838258114,0.0
2024-06-24 04:00:00+00:00,-0.00098081463316186,0.0
2024-06-24 05:00:00+00:00,0.000636475775484069,0.0
2024-06-24 06:00:00+00:00,-0.000979955319611303,0.0
2024-06-24 07:00:00+00:00,-0.0016373297215478565,0.0
2024-06-24 08:00:00+00:00,-0.0013321968076935862,0.0
2024-06-24 09:00:00+00:00,0.008845540819119552,0.0
2024-06-24 10:00:00+00:00,0.0007876589057393042,0.0
2024-06-24 11:00:00+00:00,0.0007712415822858828,0.0
2024-06-24 12:00:00+00:00,0.005688889220399618,0.0
2024-06-24 13:00:00+00:00,-0.004061538162911918,0.0
2024-06-24 14:00:00+00:00,-0.00031678139602795764,0.0
2024-06-24 15:00:00+00:00,0.0032646700865551805,0.0
2024-06-24 16:00:00+00:00,0.002687092219606807,0.0
2024-06-24 17:00:00+00:00,-0.007026703609673335,0.0
2024-06-24 18:00:00+00:00,-0.004505706770503215,0.0
2024-06-24 19:00:00+00:00,0.013654999437391485,0.0
2024-06-24 20:00:00+00:00,-0.0047214596609383985,0.0
2024-06-24 21:00:00+00:00,-0.013973790285609855,0.0
2024-06-24 22:00:00+00:00,0.003465336867677813,0.0
2024-06-24 23:00:00+00:00,-0.005251490012447669,0.0
2024-06-25 00:00:00+00:00,3.7622056715121924e-05,0.0
2024-06-25 01:00:00+00:00,-0.0012968266212541474,0.0
2024-06-25 02:00:00+00:00,-0.0032021442170141025,0.0
2024-06-25 03:00:00+00:00,-0.0029324556992700312,0.0
2024-06-25 04:00:00+00:00,-0.00035615903845940275,0.0
2024-06-25 05:00:00+00:00,-0.0003352306745800556,0.0
2024-06-25 06:00:00+00:00,-0.0005515056976687972,0.0
2024-06-25 07:00:00+00:00,-0.002589315095828149,0.0
2024-06-25 08:00:00+00:00,-0.00587041305560394,0.0
2024-06-25 09:00:00+00:00,0.0075018662724480115,0.0
2024-06-25 10:00:00+00:00,0.0006615096531266093,0.0
2024-06-25 11:00:00+00:00,-0.0018183695836330174,0.0
2024-06-25 12:00:00+00:00,-0.003386247449538349,0.0
2024-06-25 13:00:00+00:00,0.0012899888870307355,0.0
2024-06-25 14:00:00+00:00,0.014640507533204946,0.0
2024-06-25 15:00:00+00:00,0.007047820712486404,0.0
2024-06-25 16:00:00+00:00,-0.01180688343832842,0.0
2024-06-25 17:00:00+00:00,-0.000484839184311044,0.0
2024-06-25 18:00:00+00:00,0.01303832029940392,0.0
2024-06-25 19:00:00+00:00,-0.0016752883140135342,0.0
2024-06-25 20:00:00+00:00,-0.0026997847654376037,0.0
2024-06-25 21:00:00+00:00,-0.002767377248612738,0.0
2024-06-25 22:00:00+00:00,-0.002634149794278858,0.0
2024-06-25 23:00:00+00:00,-0.0009779356279129108,0.0
2024-06-26 00:00:00+00:00,-0.001759883222288402,0.0
2024-06-26 01:00:00+00:00,0.01656142072612421,0.0
2024-06-26 02:00:00+00:00,-0.00228836967801076,0.0
2024-06-26 03:00:00+00:00,-0.006550924221335697,0.0
2024-06-26 04:00:00+00:00,-0.012412481562242323,0.0
2024-06-26 05:00:00+00:00,-0.0047193170155233055,0.0
2024-06-26 06:00:00+00:00,0.0013342063215694144,0.0
2024-06-26 07:00:00+00:00,0.006463510274459572,0.0
2024-06-26 08:00:00+00:00,-0.011479868036221141,0.0
2024-06-26 09:00:00+00:00,0.0012529225663618637,0.0
2024-06-26 10:00:00+00:00,-4.7108396917489026e-05,0.0
2024-06-26 11:00:00+00:00,0.001387831182995014,0.0
2024-06-26 12:00:00+00:00,-0.0008903767181543953,0.0
2024-06-26 13:00:00+00:00,0.010843781542092201,0.0
2024-06-26 14:00:00+00:00,-0.007358825256857965,0.0
2024-06-26 15:00:00+00:00,-0.003414634796910237,0.0
2024-06-26 16:00:00+00:00,-0.004659267805674867,0.0
2024-06-26 17:00:00+00:00,-0.00015097503082559698,0.0
2024-06-26 18:00:00+00:00,-0.0005937499196520535,0.0
2024-06-26 19:00:00+00:00,-0.0051265651713967575,0.0
2024-06-26 20:00:00+00:00,0.0006088069993595568,0.0
2024-06-26 21:00:00+00:00,0.003745183136458441,0.0
2024-06-26 22:00:00+00:00,-0.0004027844460144647,0.0
2024-06-26 23:00:00+00:00,-0.00028741138702834124,0.0
2024-06-27 00:00:00+00:00,0.0010591244131807342,0.0
2024-06-27 01:00:00+00:00,0.0016867543301248866,0.0
2024-06-27 02:00:00+00:00,0.002706452593979021,0.0
2024-06-27 03:00:00+00:00,-7.725905232073649e-05,0.0
2024-06-27 04:00:00+00:00,-0.0006684137692424261,0.0
2024-06-27 05:00:00+00:00,0.002932782138749331,0.0
2024-06-27 06:00:00+00:00,0.0030268912848802065,0.0
2024-06-27 07:00:00+00:00,0.0036913800084212114,0.0
2024-06-27 08:00:00+00:00,-0.00018141795650827852,0.0
2024-06-27 09:00:00+00:00,-0.006330085246896822,0.0
2024-06-27 10:00:00+00:00,-0.01131944066187802,0.0
2024-06-27 11:00:00+00:00,-0.00459175783118887,0.0
2024-06-27 12:00:00+00:00,-0.015191732751218212,0.0
2024-06-27 13:00:00+00:00,0.0167514833600325,0.0
2024-06-27 14:00:00+00:00,0.003659022705675649,-0.00105
2024-06-27 15:00:00+00:00,-0.0021608721236017992,-0.0036766140989010266
2024-06-27 16:00:00+00:00,-0.003301395729686923,-0.0034782629818723154
2024-06-27 17:00:00+00:00,0.003426398873689784,0.009033047299110808
2024-06-27 18:00:00+00:00,0.0018461036185384938,0.0015835359340740096
2024-06-27 19:00:00+00:00,-0.0011548955186937598,-0.0005057731806541454
2024-06-27 20:00:00+00:00,0.0012012013340253792,0.00316120983735374
2024-06-27 21:00:00+00:00,0.002715663212426127,0.0003572294541264176
2024-06-27 22:00:00+00:00,0.0011800298146054258,-0.0015020109834635864
2024-06-27 23:00:00+00:00,-5.325601764427648e-05,-0.002211295619980791
2024-06-28 00:00:00+00:00,-0.0003052908364208507,-0.009220462755064551
2024-06-28 01:00:00+00:00,-0.0014040397404677981,0.007220832549895584
2024-06-28 02:00:00+00:00,-0.002973979517634102,-0.009415206715609026
2024-06-28 03:00:00+00:00,0.0015726854922672845,0.001627427280165572
2024-06-28 04:00:00+00:00,-0.0021742189757154268,-0.005226760136223807
2024-06-28 05:00:00+00:00,-0.0019392600374255843,-0.006058312477599415
2024-06-28 06:00:00+00:00,0.0010239925401129835,0.0048831876770587535
2024-06-28 07:00:00+00:00,0.002509672547724796,0.001529215405225548
2024-06-28 08:00:00+00:00,-0.00013690423955806726,0.0010990362268465947
2024-06-28 09:00:00+00:00,0.0020429140683957776,0.004038223995740053
2024-06-28 10:00:00+00:00,0.0015759839669244324,0.0001071145475431412
2024-06-28 11:00:00+00:00,-0.0003712285809247542,0.0018443402714241053
2024-06-28 12:00:00+00:00,-0.002555646954098035,-0.0035307536328600952
2024-06-28 13:00:00+00:00,-0.001105863887647377,-0.0025248911742388747
2024-06-28 14:00:00+00:00,-0.004266423786444865,-0.01189116535047452
2024-06-28 15:00:00+00:00,0.0030371411745130856,0.004309968448891409
2024-06-28 16:00:00+00:00,0.005576526234843115,0.00794611884977007
2024-06-28 17:00:00+00:00,-0.0012005927343189395,-0.0026385818647856425
2024-06-28 18:00:00+00:00,0.0015832022758423547,0.0017656875167249377
2024-06-28 19:00:00+00:00,0.00380023267195521,-9.826972303132275e-05
2024-06-28 20:00:00+00:00,-0.0023205919643084494,-0.0022659941069412457
2024-06-28 21:00:00+00:00,-0.00016596294908962272,0.0003235026900257527
2024-06-28 22:00:00+00:00,-0.0014044309446420802,-0.002690148257812034
2024-06-28 23:00:00+00:00,-0.0017617624419101936,0.00091033463018834
2024-06-29 00:00:00+00:00,0.0034583410143640605,0.001464037995793238
2024-06-29 01:00:00+00:00,0.0006770688898588931,-0.0029105191014703324
2024-06-29 02:00:00+00:00,-0.000245174238529026,0.0017791687374310583
2024-06-29 03:00:00+00:00,-0.0024927313479133537,-0.0002754148977229809
2024-06-29 04:00:00+00:00,-5.902978947093984e-05,0.002354115936389567
2024-06-29 05:00:00+00:00,0.00046537846346171607,-0.00029517026713943295
2024-06-29 06:00:00+00:00,-0.00026238671455280926,-0.0014063997020826724
2024-06-29 07:00:00+00:00,-0.00038471785365938854,-0.0008646457436983779
2024-06-29 08:00:00+00:00,-0.004209371575694787,-0.006308619985809061
2024-06-29 09:00:00+00:00,8.683596502181423e-05,0.0013231411994478193
2024-06-29 10:00:00+00:00,-0.004586537830381913,-0.004704299939437606
2024-06-29 11:00:00+00:00,-0.0022688157763754435,-0.0060237320658897975
2024-06-29 12:00:00+00:00,-0.00325675093493085,0.002054341092176115
2024-06-29 13:00:00+00:00,0.0025651003205089027,0.005360730241142142
2024-06-29 14:00:00+00:00,0.0008928513804554172,-0.0005321486195445828
2024-06-29 15:00:00+00:00,-0.0017152672306378508,-0.004091971940763717
2024-06-29 16:00:00+00:00,0.00379713167178967,0.006209974771977489
2024-06-29 17:00:00+00:00,0.0007520591696153303,0.0015621948838118183
2024-06-29 18:00:00+00:00,0.002777409838229642,0.004498337570897681
2024-06-29 19:00:00+00:00,0.007313810041805905,0.017092337917485323
2024-06-29 20:00:00+00:00,-0.0003950617623017822,0.005196881870877412
2024-06-29 21:00:00+00:00,0.00030162850336684643,0.0018083182640143969
2024-06-29 22:00:00+00:00,0.00995038254861208,0.012077294685990392
2024-06-29 23:00:00+00:00,0.0007248619236078224,0.00448247758761211
2024-06-30 00:00:00+00:00,-0.006034564486333549,-0.01166598444535416
2024-06-30 01:00:00+00:00,0.009494536323803204,0.01213837750354041
2024-06-30 02:00:00+00:00,0.005499763651843126,0.004710219127585513
2024-06-30 03:00:00+00:00,-0.008835763988660927,-0.014609053497942392
2024-06-30 04:00:00+00:00,0.005381221986969942,0.006895153112958741
2024-06-30 05:00:00+00:00,-0.003063976101395305,-0.0032673065141923807
2024-06-30 06:00:00+00:00,-0.006312382314538567,-0.007531040097700004
2024-06-30 07:00:00+00:00,-0.016196077949574783,-0.012323232323232292
2024-06-30 08:00:00+00:00,-0.0053848147747451724,-0.009179804430253569
2024-06-30 09:00:00+00:00,0.00454548308018754,0.010678267747676662
2024-06-30 10:00:00+00:00,-0.0007138347736208028,-0.004597241655007078
2024-06-30 11:00:00+00:00,0.003975630378628858,0.0017906884202149032
2024-06-30 12:00:00+00:00,0.0016955149930749092,0.0025911899541560812
2024-06-30 13:00:00+00:00,-0.016795668928135554,-0.0205835331734614
2024-06-30 14:00:00+00:00,0.0035271851674831267,0.006461719208929129
2024-06-30 15:00:00+00:00,-0.008686852647626697,-0.007094994087504913
2024-06-30 16:00:00+00:00,0.0022504318033970683,0.003913894324853229
2024-06-30 17:00:00+00:00,-0.012746252651951728,-0.01198428290766218
2024-06-30 18:00:00+00:00,-0.009275679013776239,-0.001553096486119232
2024-06-30 19:00:00+00:00,-0.006345312035486246,-0.003682884279899268
2024-06-30 20:00:00+00:00,0.002317497103128785,0.002317497103128785
2024-06-30 21:00:00+00:00,-0.0025164537359660955,-0.0025164537359660955
2024-06-30 22:00:00+00:00,-0.03379030700907504,-0.035065307009075036
2024-06-30 23:00:00+00:00,0.006163615988046267,0.0
2024-07-01 00:00:00+00:00,-0.00920879533922192,0.0
2024-07-01 01:00:00+00:00,-0.023649906890130135,0.0
2024-07-01 02:00:00+00:00,0.012552301255230103,0.0
2024-07-01 03:00:00+00:00,0.014554163596167902,0.0
2024-07-01 04:00:00+00:00,0.0002206066554496771,0.0
2024-07-01 05:00:00+00:00,0.0022210335950505733,0.0
2024-07-01 06:00:00+00:00,-0.0038635711205025265,0.0
2024-07-01 07:00:00+00:00,0.0004516803598072124,0.0
2024-07-01 08:00:00+00:00,-0.0032775403809649495,0.0
2024-07-01 09:00:00+00:00,0.0006063369343421627,0.0
2024-07-01 10:00:00+00:00,-0.005460828329377986,0.0
2024-07-01 11:00:00+00:00,-0.011339666947814409,0.0
2024-07-01 12:00:00+00:00,0.007818629670629546,0.0
2024-07-01 13:00:00+00:00,-0.006125780249071622,0.0
2024-07-01 14:00:00+00:00,0.00820502739854545,0.0
2024-07-01 15:00:00+00:00,0.00737532955302489,0.0
2024-07-01 16:00:00+00:00,-0.004230230501304916,0.0
2024-07-01 17:00:00+00:00,0.010362547911129116,0.0
2024-07-01 18:00:00+00:00,-0.004423561469072385,0.0
2024-07-01 19:00:00+00:00,-0.003822970726604147,0.0
2024-07-01 20:00:00+00:00,0.004050350956571108,0.0
2024-07-01 21:00:00+00:00,-0.0048089585317675765,0.0
2024-07-01 22:00:00+00:00,-0.009415989538676617,0.0
2024-07-01 23:00:00+00:00,-0.0028205628972093333,0.0
2024-07-02 00:00:00+00:00,0.0008734314891239436,0.0
2024-07-02 01:00:00+00:00,0.004121619498497431,0.0
2024-07-02 02:00:00+00:00,0.0006091069835362228,0.0
2024-07-02 03:00:00+00:00,0.006747839459275262,0.0
2024-07-02 04:00:00+00:00,-0.001058541829140336,0.0
2024-07-02 05:00:00+00:00,-0.0018536027583257175,0.0
2024-07-02 06:00:00+00:00,-0.007920169254490544,0.0
2024-07-02 07:00:00+00:00,-0.006344635273414223,0.0
2024-07-02 08:00:00+00:00,0.002458791151642964,0.0
2024-07-02 09:00:00+00:00,-0.0011480871928184755,0.0
2024-07-02 10:00:00+00:00,0.005093562360949988,0.0
2024-07-02 11:00:00+00:00,-0.0013999016892342342,0.0
2024-07-02 12:00:00+00:00,0.002051318104808686,0.0
2024-07-02 13:00:00+00:00,-0.0039700471157349815,0.0
2024-07-02 14:00:00+00:00,-0.007339033306215104,0.0
2024-07-02 15:00:00+00:00,0.0012877675025180502,0.0
2024-07-02 16:00:00+00:00,-0.0025630097720265865,0.0
2024-07-02 17:00:00+00:00,0.005316270431635961,0.0
2024-07-02 18:00:00+00:00,0.016784773534160635,0.0
2024-07-02 19:00:00+00:00,-0.003379805819037899,0.0
2024-07-02 20:00:00+00:00,-0.0035005902245194066,0.0
2024-07-02 21:00:00+00:00,0.002955172072743254,0.0
2024-07-02 22:00:00+00:00,0.0033452650586536974,-0.00105
2024-07-02 23:00:00+00:00,-0.006788053735237479,-0.004300449445468257
2024-07-03 00:00:00+00:00,-2.3230922794621918e-05,-0.003455218549068051
2024-07-03 01:00:00+00:00,-0.010892130483634556,-0.007853334897482966
2024-07-03 02:00:00+00:00,0.000883625961647964,-0.0019507653563945351
2024-07-03 03:00:00+00:00,-0.007770254446358586,-0.0021479876635885353
2024-07-03 04:00:00+00:00,-0.0035535642444577856,-0.0004103892476634008
2024-07-03 05:00:00+00:00,0.003919412986600059,0.0017216084180882163
2024-07-03 06:00:00+00:00,-0.0016183693027062573,0.0005633009722702531
2024-07-03 07:00:00+00:00,-0.008127280938102499,-0.007930387792208116
2024-07-03 08:00:00+00:00,-0.0012676740674681941,0.0007055590990199256
2024-07-03 09:00:00+00:00,-0.004218735822169455,-0.0014887445602644878
2024-07-03 10:00:00+00:00,-0.007463699245556299,-0.008855189024516819
2024-07-03 11:00:00+00:00,0.0020397315142143494,0.005463502412730192
2024-07-03 12:00:00+00:00,-0.0005930563937601267,0.004243024475951929
2024-07-03 13:00:00+00:00,0.0041157617031664095,-0.0035965353193052607
2024-07-03 14:00:00+00:00,-0.005042097862329587,-0.0018045636200182957
2024-07-03 15:00:00+00:00,0.0020141592931445245,0.0019223608390994684
2024-07-03 16:00:00+00:00,0.00043917354846272376,0.002221487204951411
2024-07-03 17:00:00+00:00,-0.003167606170334203,0.0012937999888610885
2024-07-03 18:00:00+00:00,0.002227407316959651,0.008081025548934861
2024-07-03 19:00:00+00:00,-0.002914164286734966,-0.005015150597284357
2024-07-03 20:00:00+00:00,-0.001467414473101771,0.0008508734373163795
2024-07-03 21:00:00+00:00,-0.0009160351389796897,-0.0003984511721731865
2024-07-03 22:00:00+00:00,-0.002600366721801084,-0.0014568913540144446
2024-07-03 23:00:00+00:00,0.0023686391685615593,-0.0007980985408889696
2024-07-04 00:00:00+00:00,-0.0023914150949321013,-0.0026946457273461233
2024-07-04 01:00:00+00:00,0.0018447953892293534,-0.01954521678558424
2024-07-04 02:00:00+00:00,-0.00024175096300297196,0.006923877542432465
2024-07-04 03:00:00+00:00,-0.00036117374205546526,0.00370855148342053
2024-07-04 04:00:00+00:00,0.00033742820724193463,0.003065469673746435
2024-07-04 05:00:00+00:00,0.0012540058565398652,0.009663957830002068
2024-07-04 06:00:00+00:00,0.002028473338179361,-0.0037702373031713865
2024-07-04 07:00:00+00:00,0.008837338620674077,0.02231551038444546
2024-07-04 08:00:00+00:00,-0.0024399653459993655,-0.013785310734463208
2024-07-04 09:00:00+00:00,0.0013639267292263242,0.002897904592064293
2024-07-04 10:00:00+00:00,-0.0013055357341129428,-0.005589090096132399
2024-07-04 11:00:00+00:00,0.007127028091319801,0.017563361493997287
2024-07-04 12:00:00+00:00,0.018488381147744204,0.02995378479293967
2024-07-04 13:00:00+00:00,-0.004231124555993129,-0.005533457436224243
2024-07-04 14:00:00+00:00,-0.00014404785184233117,-0.0014950356441743584
2024-07-04 15:00:00+00:00,-0.013035371772964446,-0.01722559123514511
2024-07-04 16:00:00+00:00,0.00409647298543292,0.012262311255945346
2024-07-04 17:00:00+00:00,0.0020111439804631876,0.003843118483955965
2024-07-04 18:00:00+00:00,0.007348320156971447,0.011018355772192734
2024-07-04 19:00:00+00:00,0.001209226287878451,0.0030963930776851667
2024-07-04 20:00:00+00:00,-0.0014796392579457763,-0.0015399098666641908
2024-07-04 21:00:00+00:00,-0.002035926048140719,0.00011026860937651817
2024-07-04 22:00:00+00:00,0.011668431021388686,0.016061921733763973
2024-07-04 23:00:00+00:00,0.025270256523539994,0.029869731976343017
2024-07-05 00:00:00+00:00,0.01752769829822054,0.033952093865975475
2024-07-05 01:00:00+00:00,0.004071992009703936,0.00467873229571375
2024-07-05 02:00:00+00:00,0.06148534751607077,0.07046071636847895
2024-07-05 03:00:00+00:00,0.0037788810569134887,0.010522719289842553
2024-07-05 04:00:00+00:00,-0.008938382662123164,-0.02747385070427233
2024-07-05 05:00:00+00:00,-0.00861486160856652,-0.0034628124059017384
2024-07-05 06:00:00+00:00,0.01140729212715046,0.019593865976344882
2024-07-05 07:00:00+00:00,-0.010469017824191436,-0.018417767158280335
2024-07-05 08:00:00+00:00,0.015115369407512659,0.030532043530834385
2024-07-05 09:00:00+00:00,-0.012347671720121337,-0.034923604614904846
2024-07-05 10:00:00+00:00,-0.014652249049724323,-0.023199758963543315
2024-07-05 11:00:00+00:00,-0.013910157349813488,-0.026501766784452263
2024-07-05 12:00:00+00:00,0.008759370987477847,0.014916810097533095
2024-07-05 13:00:00+00:00,-0.015364909372689951,-0.015142690739662346
2024-07-05 14:00:00+00:00,0.008042971981822645,0.009179575444635768
2024-07-05 15:00:00+00:00,-0.013832453240521026,-0.022292993630573354
2024-07-05 16:00:00+00:00,0.008756591208773857,0.011045029736618583
2024-07-05 17:00:00+00:00,-0.008337184846384462,-0.0068728522336769515
2024-07-05 18:00:00+00:00,-0.0026683228237317502,-0.0071103526734925815
2024-07-05 19:00:00+00:00,0.0037995556917831633,0.010166619598983462
2024-07-05 20:00:00+00:00,0.0010140705267470242,-0.0005706134094152215
